"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"2141",92856,1975,1,24,"92856_04","jt djb gmc","07/01/2024","na",69,55,"1616","impact","impact_1974-1983",30.70222,-89.84417,"NEM.CAP",0
"2142",92856,1975,1,24,"92856_01","sc gmc","07/01/2024","na",64,53,"1268","impact","impact_1974-1983",30.70222,-89.84417,"NEM.CAP",0
"2143",92856,1975,1,24,"92856_02","djb sc dmdm","07/01/2024","f",71,55,"1739","impact","impact_1974-1983",30.70222,-89.84417,"NEM.CAP",0
"2144",92856,1975,1,24,"92856_03","sc djb kl","07/01/2024","na",69,55,"1430","impact","impact_1974-1983",30.70222,-89.84417,"NEM.CAP",0
"2145",98475,1976,7,16,"98475_03","SC","07/04/2024",NA,41,34,"29.4","impact","impact_1974-1983",30.705,-89.84611,"NEM.CAP",0
"2146",98475,1976,7,16,"98475_04","GMC","07/04/2024","na",41,31,"434","impact","impact_1974-1983",30.705,-89.84611,"NEM.CAP",0
"2147",98475,1976,7,16,"98475_02","GMC ???","07/04/2024","na",36,31,"25.9","impact","impact_1974-1983",30.705,-89.84611,"NEM.CAP",0
"2148",98475,1976,7,16,"98475_01","CJW","07/04/2024",NA,41,30,"34.7","impact","impact_1974-1983",30.705,-89.84611,"NEM.CAP",0
"2149",99452,1976,10,13,"99482_04","IJ JT CJW","07/02/2024","na",42,34,"352","control","control_1974-1983",30.77861,-89.82972,"NEM.CAP",0
"2150",99452,1976,10,13,"99452_02","JT DMDM","07/02/2024","na",48,37,"412","control","control_1974-1983",30.77861,-89.82972,"NEM.CAP",0
"2151",99452,1976,10,13,"99452_03","SC JT","07/02/2024","na",57,45,"765","control","control_1974-1983",30.77861,-89.82972,"NEM.CAP",0
"2152",99452,1976,10,13,"99452_01","DJB DMDM","07/02/2024",NA,54,41,"612","control","control_1974-1983",30.77861,-89.82972,"NEM.CAP",0
"2153",104231,1977,10,19,"104231_02","IJ DJB","07/01/2024",NA,62,51,"1291","impact","impact_1974-1983",30.75361,-89.82639,"NEM.CAP",0
"2154",104231,1977,10,19,"104231_03","IJ DJB DMDM","07/01/2024","f",41,35,"404","impact","impact_1974-1983",30.75361,-89.82639,"NEM.CAP",0
"2155",104231,1977,10,19,"104231_04","jt sc gmc","07/01/2024","na",63,49,"986","impact","impact_1974-1983",30.75361,-89.82639,"NEM.CAP",0
"2156",104231,1977,10,19,"104231_01","jt sc cjw","07/01/2024","na",44,35,"372","impact","impact_1974-1983",30.75361,-89.82639,"NEM.CAP",0
"2157",106306,1978,3,23,"106306_04","HT GC kl","02/12/2024","f",80,63,"","control","control_1974-1983",30.76805,-89.83083,"NEM.CAP",0
"2158",106306,1978,3,23,"106306_01","SD CJW KL","02/06/2024","na",74,58,"","control","control_1974-1983",30.76805,-89.83083,"NEM.CAP",0
"2159",106306,1978,3,23,"106306_02","sd dd","02/06/2024","F",64,51,"","control","control_1974-1983",30.76805,-89.83083,"NEM.CAP",0
"2160",106306,1978,3,23,"106306_03","SD GMC","02/06/2024","F",84,70,"","control","control_1974-1983",30.76805,-89.83083,"NEM.CAP",0
"2161",107670,1978,6,8,"107670_01","CJW","07/04/2024","na",61,49,"1065","control","control_1974-1983",30.76805,-89.83083,"NEM.CAP",0
"2162",107670,1978,6,8,"107670_03","DMDM","07/04/2024","na",57,48,"1127","control","control_1974-1983",30.76805,-89.83083,"NEM.CAP",0
"2163",107670,1978,6,8,"107670_02","SC CLW","07/04/2024","na",59,47,"1106","control","control_1974-1983",30.76805,-89.83083,"NEM.CAP",0
"2164",107670,1978,6,8,"107670_04","GMC","07/04/2024","na",59,50,"117.6","control","control_1974-1983",30.76805,-89.83083,"NEM.CAP",0
"2165",115220,1979,10,25,"115220_03","gmc","07/04/2024","na",62,50,"1216","impact","impact_1974-1983",30.70222,-89.84417,"NEM.CAP",0
"2166",115220,1979,10,25,"115220_02","gmc dmdm","07/04/2024","f",62,48,"1060","impact","impact_1974-1983",30.70222,-89.84417,"NEM.CAP",0
"2167",115220,1979,10,25,"115220_01","gmc cjw","07/04/2024","na",58,45,"930","impact","impact_1974-1983",30.70222,-89.84417,"NEM.CAP",0
"2168",115220,1979,10,25,"115220_04","gmc clw","07/04/2024","na",64,57,"1375","impact","impact_1974-1983",30.70222,-89.84417,"NEM.CAP",0
"2169",118284,1980,10,23,"118284_03","HT DD","02/05/24",NA,54,41,"","impact","impact_1974-1983",30.75667,-89.82611,"NEM.CAP",0
"2170",118284,1980,10,23,"118284_02","HT GC KL","02/05/24",NA,51,40,"","impact","impact_1974-1983",30.75667,-89.82611,"NEM.CAP",0
"2171",118284,1980,10,23,"118284_01","HT CJW","02/05/24","F",57,42,"","impact","impact_1974-1983",30.75667,-89.82611,"NEM.CAP",0
"2172",118284,1980,10,23,"118284_04","HT CJW KL","02/05/24",NA,67,50,"","impact","impact_1974-1983",30.75667,-89.82611,"NEM.CAP",0
"2173",120198,1981,1,22,"120198_03","GMC","06/28/2024","F",67,54,"1263","control","control_1974-1983",30.7825,-89.82027,"NEM.CAP",0
"2174",120198,1981,1,22,"120198_04","JT KC","06/28/2024",NA,68,54,"1387","control","control_1974-1983",30.7825,-89.82027,"NEM.CAP",0
"2175",120198,1981,1,22,"120198_01","JT SC KC CJW","06/28/2024",NA,59,49,"1091","control","control_1974-1983",30.7825,-89.82027,"NEM.CAP",0
"2176",123299,1981,10,22,"123299_01","JT CLW","07/03/2024","na",51,39,"534","control","control_1974-1983",30.7825,-89.82806,"NEM.CAP",0
"2177",123299,1981,10,22,"123299_03","JT DJB GMC","07/03/2024","na",38,29,"255","control","control_1974-1983",30.7825,-89.82806,"NEM.CAP",0
"2178",123299,1981,10,22,"123299_04","IJ DMDM","07/03/2024","na",40,36,"319","control","control_1974-1983",30.7825,-89.82806,"NEM.CAP",0
"2179",123299,1981,10,22,"123299_02","JT CLW","07/03/2024","na",43,33,"327","control","control_1974-1983",30.7825,-89.82806,"NEM.CAP",0
"2180",134807,1984,4,25,"134807_03","SC GMC","07/03/2024","na",49,40,"535","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2181",134807,1984,4,26,"134807_04","KL","07/03/2024","na",54,42,"817","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2182",134807,1984,4,26,"134807_01","DJB IJ KL","07/03/2024","na",48,42,"632","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2183",134807,1984,4,26,"134807_02","JT DMDM","07/03/2024","na",54,43,"729","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2184",136201,1984,7,17,"136201_01","djb jt cjw","07/01/2024","na",72,57,"1828","impact","impact_1984-1993",30.76528,-89.83222,"NEM.CAP",0
"2185",136201,1984,7,17,"136201_04","djb jt","07/01/2024","f",61,50,"1301","impact","impact_1984-1993",30.76528,-89.83222,"NEM.CAP",0
"2186",136201,1984,7,17,"136201_03","sc jt gmc","07/01/2024","na",66,54,"1441","impact","impact_1984-1993",30.76528,-89.83222,"NEM.CAP",0
"2187",136201,1984,7,17,"136201_02","sc kl","07/01/2024","f",74,60,"2174","impact","impact_1984-1993",30.76528,-89.83222,"NEM.CAP",0
"2188",136270,1984,7,17,"136270_02","DJB GMC ","07/03/2024","na",70.5,56,"1872","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2189",136270,1984,7,17,"136260_04","CJW","07/03/2024","na",42,34,"320","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2190",136270,1984,7,17,"136270_01","DJB CLW","07/03/2024","na",67,55,"1558","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2191",136270,1984,7,17,"136279_03","DJB GMC","07/03/2024","na",45,45,"417","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2192",138252,1984,10,19,"138252_04","ij cjw","07/01/2024","na",76,58,"2134","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2193",138252,1984,10,19,"138252_01","sc jt dmdm","07/01/2024","na",69,56,"1418","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2194",138252,1984,10,19,"138252_02","djb gmc","07/01/2024","na",70,54,"1457","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2195",138252,1984,10,19,"138252_03","sc gmc","07/01/2024","na",65,54,"1283","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2196",140276,1985,4,25,"140276_02","SC DMDM","07/04/2024","na",42,34,"31.8","control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2197",140276,1985,4,25,"140276_02","SC DMDM","07/04/2024","na",42,34,"31.8","control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2198",140276,1985,4,25,"140276_01","SC CJW","07/04/2024",NA,49,39,NA,"control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2199",140276,1985,4,25,"140276_03","CLW","07/04/2024",NA,42,35,"36.9","control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2200",140276,1985,4,25,"140276_04","DJB SC","07/04/2024",NA,43,37,"480","control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2201",140287,1985,4,25,"140287_02","ij sc dmdm","07/01/2024","na",69,57,"1764","control","control_1984-1993",30.77583,-89.82722,"NEM.CAP",0
"2202",140287,1985,4,25,"140287_01","ij kl","07/01/2024","na",40,30,"280","control","control_1984-1993",30.77583,-89.82722,"NEM.CAP",0
"2203",140287,1985,4,25,"140287_03","jt djb kl","07/01/2024","f",67,52,"1382","control","control_1984-1993",30.77583,-89.82722,"NEM.CAP",0
"2204",140287,1985,4,25,"140287_04","JT SC CJW","07/01/2024",NA,67,54,"1375","control","control_1984-1993",30.77583,-89.82722,"NEM.CAP",0
"2205",147886,1987,1,22,"147886_01","CJW","06/28/2024","F",98,79,"5803","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2206",147886,1987,1,22,"147886_04","JT KC","6/28/2024","F",72,63,"2366","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2207",147886,1987,1,22,"147886_02","JT KC","6/28/24","F",80,66,"3362","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2208",147886,1987,1,22,"147886_03","JT KC","06/28/2024","na",85,69,"3354","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2209",156711,1989,10,12,"156711_04","djb ij kl","07/01/2024","na",64,49,"1291","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2210",156711,1989,10,12,"156711_01","sc ij kl","07/01/2024","na",65,53,"1323","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2211",156711,1989,10,12,"156711_03","sc jt gmc","07/01/2024","na",69,56,"1582","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2212",156711,1989,10,12,"156711_02","djb kl","07/01/2024","na",61,42,"1174","impact","impact_1984-1993",30.70222,-89.84417,"NEM.CAP",0
"2213",162851,1992,4,24,"162851_01","DJB DMDM","07/03/2024","na",59,48,"957","control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2214",162851,1992,4,24,"162851_03","KL","07/04/2024","na",64,53,"128.5","control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2215",162851,1992,4,24,"162851_04","SC","07/04/2024","na",47,39,"453","control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2216",162851,1992,4,24,"162851_01","SC KL","07/04/2024","na",69,58,"1507","control","control_1984-1993",30.7825,-89.82027,"NEM.CAP",0
"2217",174635,1995,4,29,"174635_04","jt djb dmdm","07/03/2024","na",52,45,"909","impact","impact_1994-2003",30.76222,-89.83111,"NEM.CAP",0
"2218",174635,1995,4,29,"174635_01","JT DJB CJW","07/03/2024","na",52,40,"652","impact","impact_1994-2003",30.76222,-89.83111,"NEM.CAP",0
"2219",174635,1995,4,29,"174635_03","CJW","07/03/2024","na",50,43,"616","impact","impact_1994-2003",30.76222,-89.83111,"NEM.CAP",0
"2220",174635,1995,4,29,"174635_02","DJB GMC","07/03/2024","F",66,54,"1399","impact","impact_1994-2003",30.76222,-89.83111,"NEM.CAP",0
"2221",176959,1995,10,7,"176959_02","CJW","07/08/2024","na",78,64,"2563","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2222",176959,1995,10,7,"176959_01","DMDM","07/08/2024","na",72,58,"1955","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2223",176959,1995,10,7,"176959_03","CLW","07/08/2024","na",71,56,"1890","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2224",176959,1995,10,7,"176959_04","GMC","07/08/2024","na",71,57,"1896","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2225",177808,1993,1,13,"177808_02","jt djb dmdm","07/01/2024","f",72,57,"1698","control","control_1994-2003",30.77611,-89.82722,"NEM.CAP",0
"2226",177808,1993,1,13,"177808_04","JT GMC","07/01/2024","na",75,59,"2218","control","control_1994-2003",30.77611,-89.82722,"NEM.CAP",0
"2227",177808,1993,1,13,"177808_01","DJB DMDM","07/02/2024","na",72,59,"1865","control","control_1994-2003",30.77611,-89.82722,"NEM.CAP",0
"2228",177808,1993,1,13,"177808_03","jt djb dmdm","07/01/2024","f",70,55,"1615","control","control_1994-2003",30.77611,-89.82722,"NEM.CAP",0
"2229",180744,1966,7,20,"180744_02","DMDM","07/03/2024","na",41,33,"333","control","control_1994-2003",30.77611,-89.82722,"NEM.CAP",0
"2230",180744,1996,7,20,"180744_04","DMDM","07/02/2024","na",51,41,"677","control","control_1994-2003",30.77611,-89.82722,"NEM.CAP",0
"2231",180744,1996,7,20,"180744_01","CJW","07/04/2024",NA,45,36,"437","control","control_1994-2003",30.77611,-89.82722,"NEM.CAP",0
"2232",180744,1996,7,20,"180744_03","GMC","07/04/2024","na",46,38,"490","control","control_1994-2003",30.77611,-89.82722,"NEM.CAP",0
"2233",184734,1997,10,12,"184734_04","jt dmdm","07/03/2024","na",55,42,"716","control","control_1994-2003",30.7825,-89.82027,"NEM.CAP",0
"2234",184734,1997,10,12,"184734_02","DJB CJW","07/03/2024","na",59,49,"801","control","control_1994-2003",30.7825,-89.82027,"NEM.CAP",0
"2235",184734,1997,10,12,"184734_01","CJW","07/03/2024","na",44,36,"375","control","control_1994-2003",30.7825,-89.82027,"NEM.CAP",0
"2236",184734,1997,10,12,"184734_03","GMC","07/03/2024","na",49,38,"521","control","control_1994-2003",30.7825,-89.82027,"NEM.CAP",0
"2237",186190,1998,7,18,"186190_02","KC","6/28/2024",NA,38,30,"220","control","control_1994-2003",30.7825,-89.82027,"NEM.CAP",0
"2238",186190,1998,7,18,"186190_04","CJW","6/28/2024",NA,38,20,NA,"control","control_1994-2003",30.7825,-89.82027,"NEM.CAP",0
"2239",186190,1998,7,18,"186190_01","sc jt kl","06/28/2024","na",46,38,"501","control","control_1994-2003",30.7825,-89.82027,"NEM.CAP",0
"2240",186190,1998,7,18,"186190_03","JT DMDM","06/28/2024",NA,72,58,"1912","control","control_1994-2003",30.7825,-89.82027,"NEM.CAP",0
"2241",189551,1999,10,9,"189551_03","jt djb kl","07/03/2024","na",52,41,"683","impact","impact_1994-2003",30.70389,-89.84472,"NEM.CAP",0
"2242",189551,1999,10,9,"189551_01","IJ DJB CJW","07/03/2024","na",62,49,"1327","impact","impact_1994-2003",30.70389,-89.84472,"NEM.CAP",0
"2243",189551,1999,10,9,"189551_02","JT DJB KL","07/03/2024","na",56,45,"780","impact","impact_1994-2003",30.70389,-89.84472,"NEM.CAP",1
"2244",189551,1999,10,9,"189551_04","SC DJB GMC","07/03/2024","na",52,43,"716","impact","impact_1994-2003",30.70389,-89.84472,"NEM.CAP",0
"2245",190342,2000,1,8,"190342_04","SC DMDM","07/02/2024","na",55,44,"767","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2246",190342,2000,1,8,"190342_02","jt sc gmc","07/02/2024","na",59,46,"929","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2247",190342,2000,1,8,"190342_01","ij djb kl","07/02/2024","na",60,53,NA,"impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2248",190342,2000,1,8,"190342_03","DJB KL","07/02/2024","na",59,48,"956","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2249",192424,2001,1,13,"192424_01","DJB GMC","07/02/2024","na",61,48,"1065","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2250",192424,2001,1,13,"192424_02","IJ GMC","07/01/2024","na",52,44,"603","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",4
"2251",192424,2001,1,13,"192424_04","DJB KL CJW","07/01/2024","na",41,33,"229","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2252",192424,2001,1,13,"192424_03","DJB KC","07/02/2024","na",48,36,"461","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2253",192778,2001,4,28,"192778_03","HT KL","02/12/2024","F3",67,52,"","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2254",192778,2001,4,28,"192778_01","HT GMC","02/12/2024","f",64,49,"","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",2
"2255",192778,2001,4,28,"192778_02","HT KL","02/12/2024","F",87,67,"","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2256",192778,2001,4,28,"192778_04","HT DD","02/12/2024",NA,68,54,"","impact","impact_1994-2003",30.70222,-89.84417,"NEM.CAP",0
"2257",196451,2003,10,11,"196451_03","gmc","07/08/2024","na",66,55,"1654","control","control_1994-2003",30.77583,-89.82722,"NEM.CAP",0
"2258",196451,2003,10,11,"196451_04","CJW","07/08/2024","na",67,54,"1694","control","control_1994-2003",30.77583,-89.82722,"NEM.CAP",0
"2259",196451,2003,10,11,"196451_01","sc jt cjw","07/08/2024","na",72,60,"2191","control","control_1994-2003",30.77583,-89.82722,"NEM.CAP",0
"2260",196451,2003,10,11,"196451_02","jt","07/08/2024","na",74,59,"2324","control","control_1994-2003",30.77583,-89.82722,"NEM.CAP",0
"2261",197192,2004,7,17,"197192_02","sc dmdm","07/08/2024","na",41,34,"330","control","control_2004-2013",30.7825,-89.82027,"NEM.CAP",0
"2262",197192,2004,7,17,"197192_03","DMDM","07/08/2024","na",69,55,"1780","control","control_2004-2013",30.7825,-89.82027,"NEM.CAP",0
"2263",197192,2004,7,17,"197192_04","GMC","07/08/2024","na",45,37,NA,"control","control_2004-2013",30.7825,-89.82027,"NEM.CAP",0
"2264",197192,2004,7,17,"197192_01","CJW","07/08/2024","na",47,35,"506","control","control_2004-2013",30.7825,-89.82027,"NEM.CAP",0
"2265",197245,2004,7,17,"197245_01","sc jt kl","07/02/2024","na",77,62,"2283","impact","impact_2004-2013",30.75444,-89.82722,"NEM.CAP",0
"2266",197245,2004,7,17,"197245_04","sc jt gmc","07/02/2024","na",37,31,"252","impact","impact_2004-2013",30.75444,-89.82722,"NEM.CAP",0
"2267",197245,2004,7,17,"197245_02","sc jt kl","07/02/2024","na",49,41,"599","impact","impact_2004-2013",30.75444,-89.82722,"NEM.CAP",0
"2268",197245,2004,7,17,"197245_03","djb jt gmc","07/02/2024","na",41,37,"501","impact","impact_2004-2013",30.75444,-89.82722,"NEM.CAP",0
"2269",197703,2004,10,30,"197703_01","ij sc gmc","07/02/2024","na",49,36,NA,"control","control_2004-2013",30.7825,-89.82027,"NEM.CAP",0
"2270",197703,2004,10,20,"197703_02","DJB KL","07/02/2024","na",46.5,37,"454","control","control_2004-2013",30.7825,-89.82027,"NEM.CAP",0
"2271",197703,2004,10,30,"197703_04","DJB CGMC","07/02/2024","na",43,35,"#VALUE!","control","control_2004-2013",30.7825,-89.82027,"NEM.CAP",0
"2272",197703,2004,10,30,"197703_03","SC DMDM","07/02/24","F",44,34,"364","control","control_2004-2013",30.7825,-89.82027,"NEM.CAP",0
"2273",197744,2004,10,30,"197744_01","kl dd","03/05/2024","F",47,35,"","impact","impact_2004-2013",30.74055,-89.82694,"NEM.CAP",0
"2274",197744,2004,10,30,"197744_03","KL CJW","03/05/2024","",68,54,"","impact","impact_2004-2013",30.74055,-89.82694,"NEM.CAP",0
"2275",197744,2004,10,30,"197744_04","kl cjw","03/05/2024","na",55,49,"","impact","impact_2004-2013",30.74055,-89.82694,"NEM.CAP",0
"2276",197744,2004,10,30,"197744_02","KL GMC","03/05/2024",NA,45,35,"","impact","impact_2004-2013",30.74055,-89.82694,"NEM.CAP",0
"2277",198590,2005,7,15,"198590_03","GMC","6/28/2024",NA,35,29,"222","impact","impact_2004-2013",30.75444,-89.82722,"NEM.CAP",0
"2278",198590,2005,7,15,"198590_02","DMDM","6/28/2024",NA,37,31,"244","impact","impact_2004-2013",30.75444,-89.82722,"NEM.CAP",0
"2279",198590,2005,7,15,"198590_01","BF","6/28/2024",NA,38,32,"283","impact","impact_2004-2013",30.75444,-89.82722,"NEM.CAP",0
"2280",198590,2005,7,15,"198590_04","JT CJW","06/28/2024",NA,35,28,"225","impact","impact_2004-2013",30.75444,-89.82722,"NEM.CAP",0
"2281",198603,2005,7,15,"198603_03","djb jt cjw","07/02/2024","na",41,35,"331","impact","impact_2004-2013",30.74195,-89.82528,"NEM.CAP",0
"2282",198603,2005,7,15,"198603_02","sc jt kl","07/02/2024","na",37,29,"254","impact","impact_2004-2013",30.74195,-89.82528,"NEM.CAP",0
"2283",198603,2005,7,15,"198603_01","sc jt kl","07/02/2024","na",37,31,"241","impact","impact_2004-2013",30.74195,-89.82528,"NEM.CAP",0
"2284",198603,2005,7,15,"198603_04","djb jt clw","07/03/2024","na",45,36,"441","impact","impact_2004-2013",30.74195,-89.82528,"NEM.CAP",0
"2285",198613,2005,7,15,"198613_02","CJW","07/08/2024","na",71,59,"2168","impact","impact_2004-2013",30.74055,-89.82694,"NEM.CAP",0
"2286",198613,2005,7,15,"198613_01","jt dmdm","07/08/2024","na",70,55,"1882","impact","impact_2004-2013",30.74055,-89.82694,"NEM.CAP",0
"2287",198613,2005,7,15,"198613_03","sc kl","07/08/2024","na",66,54,"1733","impact","impact_2004-2013",30.74055,-89.82694,"NEM.CAP",0
"2288",198613,2005,7,15,"198613_04","djb jt gmc","07/08/2024","na",66,52,"1511","impact","impact_2004-2013",30.74055,-89.82694,"NEM.CAP",0
"2289",27794,1965,2,12,"27794_03","KL","07/08/2024","na",59,48,"1010","control","control_1964-1973",30.77861,-89.82972,"NEM.CYST",0
"2290",27794,1965,2,12,"27794_04","djb clw                                                                            ","07/07/2024","na",41,31,"272","control","control_1964-1973",30.77861,-89.82972,"NEM.CYST",0
"2291",27794,1965,2,12,"27794_01","CJW","07/08/2024","F",60,47,"885","control","control_1964-1973",30.77861,-89.82972,"NEM.CYST",0
"2292",27794,1965,2,12,"27794_02","dmdm","07/08/2024","na",58,44,"982","control","control_1964-1973",30.77861,-89.82972,"NEM.CYST",0
"2293",31124,1963,4,26,"31124_02","GMC","07/04/2024","na",55,46,"86.8","impact","impact_1954-1963",30.70222,-89.84417,"NEM.CYST",0
"2294",31124,1963,4,26,"31124_04","CLW","07/04/2024",NA,53,42,"804","impact","impact_1954-1963",30.70222,-89.84417,"NEM.CYST",0
"2295",31124,1963,4,26,"31124_03","GMC","07/04/2024",NA,55,46,"231","impact","impact_1954-1963",30.70222,-89.84417,"NEM.CYST",0
"2296",31124,1963,4,26,"31124_01","DJB CJW","07/04/2024","Na",50,42,"700","impact","impact_1954-1963",30.70222,-89.84417,"NEM.CYST",0
"2297",31291,1963,12,13,"31291_01","HT DD","01/29/2024",NA,76,61,"","impact","impact_1954-1963",30.70222,-89.84417,"NEM.CYST",0
"2298",31291,1963,12,13,"31291_03","HT GMC KL","01/29/2024",NA,87,70,"","impact","impact_1954-1963",30.70222,-89.84417,"NEM.CYST",0
"2299",31291,1963,12,13,"31291_02","HT KL","01/29/2024",NA,80,66,"","impact","impact_1954-1963",30.70222,-89.84417,"NEM.CYST",0
"2300",31291,1963,12,13,"31291_04","kl","01/31/2024","na",90,72,"","impact","impact_1954-1963",30.70222,-89.84417,"NEM.CYST",4
"2301",34358,1964,9,11,"34358_03","DMDM","07/04/2024",NA,52,41,"722","impact","impact_1964-1973",30.74055,-89.82694,"NEM.CYST",0
"2302",34358,1964,9,11,"34358_02","CJW","07/04/2024",NA,41,38,"53.4","impact","impact_1964-1973",30.74055,-89.82694,"NEM.CYST",0
"2303",34358,1964,9,11,"34358_01","sc djb ij","07/04/2024","na",54,43,"82.5","impact","impact_1964-1973",30.74055,-89.82694,"NEM.CYST",0
"2304",34358,1964,9,11,"34358_04","sc gmc","07/08/2024","na",44,36,"476","impact","impact_1964-1973",30.74055,-89.82694,"NEM.CYST",0
"2305",34776,1964,10,16,"34776_04","BF CJW","06/28/2024",NA,61,52,"1582","impact","impact_1964-1973",30.74055,-89.82694,"NEM.CYST",0
"2306",34776,1964,10,16,"34776_03","sc gmc dmdm","06/28/2024","na",52,45,"735","impact","impact_1964-1973",30.74055,-89.82694,"NEM.CYST",0
"2307",34776,1964,10,16,"34776_02","DJR BF KL","06/28/2024",NA,63,48,"1443","impact","impact_1964-1973",30.74055,-89.82694,"NEM.CYST",0
"2308",34776,1964,10,16,"34776_01","DJB KL DMDM","06/28/2024",NA,63,51,"1583","impact","impact_1964-1973",30.74055,-89.82694,"NEM.CYST",0
"2309",41867,1966,10,17,"41867_01","ht cjw","02/26/2024","na",52,43,"","impact","impact_1964-1973",30.75667,-89.82611,"NEM.CYST",0
"2310",41867,1966,10,17,"41867_02","HT GMC","02/26/2024",NA,44,31,"","impact","impact_1964-1973",30.75667,-89.82611,"NEM.CYST",0
"2311",41867,1966,10,17,"41867_03","HT DD","02/26/2024",NA,51,39,"","impact","impact_1964-1973",30.75667,-89.82611,"NEM.CYST",0
"2312",41867,1966,10,17,"41867_04","ht kl","02/26/24","m",52,39,"","impact","impact_1964-1973",30.75667,-89.82611,"NEM.CYST",0
"2313",43849,1967,2,28,"43849_04","JT DJB GMC","07/02/2024","na",65,50,"1372","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
"2314",43849,1967,2,28,"43849_02","JT SC KL","07/02/2024","na",69,55,"1932","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",1
"2315",43849,1967,2,28,"43849_03","JT DJB CJW","07/02/2024","na",80,66,"3326","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
"2316",43849,1967,2,28,"43849_01","DJB KL","07/02/2024","na",69,51,"1902","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
"2317",49057,1967,12,7,"49057_01","kl","07/15/2023","na",87,72,"","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
"2318",49057,1967,12,7,"49057_02","KL","07/15/2023",NA,78,65,"","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
"2319",49057,1967,12,7,"49057_03","KL GMC","02/21/2024",NA,92,75,"","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
"2320",49057,1967,12,7,"49057_04","kl dd cjw","02/21/2024","na",73,57,"","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
"2321",49084,1967,12,16,"49084_04","GMC JT","07/08/2024","na",59,46,"946","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
"2322",49084,1967,12,16,"49084_01","sc jt gmc","07/08/2024","na",59,50,"1030","impact","impact_1964-1973",30.70222,-89.84417,"NEM.CYST",0
